trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.39561243860243744}",20,12,-26.99565189948021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
186,False,"{'a': 0.1, 'e': 0.3936343764094253}",25,5,-39.67657086755298,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
187,False,"{'a': 0.1, 'e': 0.39166620452737816}",30,4,-59.34463547250512,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 1}",1
188,False,"{'a': 0.1, 'e': 0.3897078735047413}",35,23,-2.470650186094058,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.1, 'e': 0.3877593341372176}",20,6,-7.819738815450395,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.1, 'e': 0.3858205374665315}",25,10,-50.59435712179487,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
191,False,"{'a': 0.1, 'e': 0.38389143477919885}",20,13,0.12420522813972235,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.1, 'e': 0.3819719776053028}",25,0,-26.411835470429338,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.3800621177172763}",25,12,0.8569867128643402,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.1, 'e': 0.37816180712868996}",30,10,-9.049182063275163,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
195,False,"{'a': 0.1, 'e': 0.37627099809304654}",30,22,17.20112422712458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.1, 'e': 0.3743896431025813}",20,0,-79.86287575086274,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
197,False,"{'a': 0.1, 'e': 0.37251769488706843}",25,12,-22.844537870731628,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
198,False,"{'a': 0.1, 'e': 0.3706551064126331}",35,11,-32.29657279632096,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
199,False,"{'a': 0.1, 'e': 0.36880183088056995}",25,9,-35.90222744902782,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
200,False,"{'a': 0.1, 'e': 0.3669578217261671}",25,17,7.636035203482511,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.1, 'e': 0.36512303261753626}",25,0,-19.07718963022286,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
202,False,"{'a': 0.1, 'e': 0.3632974174544486}",20,0,-9.371098700883616,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.1, 'e': 0.3614809303671764}",20,9,8.747379517390648,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.1, 'e': 0.3596735257153405}",25,0,-147.9287810857163,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
205,False,"{'a': 0.1, 'e': 0.3578751580867638}",20,8,12.642668044571536,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.35608578229633}",25,14,9.304523348831061,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.1, 'e': 0.3543053533848483}",20,10,13.805815574198084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.35253382661792404}",30,1,-57.73494884950978,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 1}",1
209,False,"{'a': 0.1, 'e': 0.3507711574848344}",20,0,9.507680012447528,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
210,False,"{'a': 0.1, 'e': 0.34901730169741024}",25,13,-9.60998900579312,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.1, 'e': 0.3472722151889232}",20,13,1.9292324620923151,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.1, 'e': 0.3455358541129786}",20,11,8.073622070800678,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.1, 'e': 0.3438081748424137}",25,0,-31.544091669155996,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
214,False,"{'a': 0.1, 'e': 0.3420891339682016}",20,0,12.61338462518633,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.1, 'e': 0.3403786882983606}",25,1,22.25537429552982,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.1, 'e': 0.3386767948568688}",20,0,-13.866910373474706,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
217,False,"{'a': 0.1, 'e': 0.33698341088258443}",20,2,-11.872687639793712,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
218,False,"{'a': 0.1, 'e': 0.3352984938281715}",20,2,3.05244186693419,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.1, 'e': 0.33362200135903064}",20,14,9.856792536183207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.1, 'e': 0.33195389135223546}",25,13,-43.02107504272627,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
221,False,"{'a': 0.1, 'e': 0.3302941218954743}",20,0,-10.823791816592921,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
222,False,"{'a': 0.1, 'e': 0.32864265128599696}",20,3,-25.889267930042667,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
223,False,"{'a': 0.1, 'e': 0.326999438029567}",20,5,3.1909665847716697,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
224,False,"{'a': 0.1, 'e': 0.3253644408394192}",25,18,1.3694437376649455,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.1, 'e': 0.3237376186352221}",20,10,-62.18976014515199,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
226,False,"{'a': 0.1, 'e': 0.322118930542046}",20,12,4.984607389231223,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.1, 'e': 0.32050833588933575}",30,8,-45.41324756468876,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
228,False,"{'a': 0.1, 'e': 0.31890579420988907}",20,7,16.882212051937994,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.1, 'e': 0.3173112652388396}",20,3,31.488138662986046,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.1, 'e': 0.3157247089126454}",20,0,-2.2768622009288153,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
231,False,"{'a': 0.1, 'e': 0.3141460853680822}",30,14,-32.48321461312205,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
232,False,"{'a': 0.1, 'e': 0.3125753549412418}",25,15,9.381139059172874,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.1, 'e': 0.31101247816653554}",25,1,-75.7423745777745,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
234,False,"{'a': 0.1, 'e': 0.30945741577570285}",25,13,-3.458095893683855,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.3079101286968243}",35,18,18.500365816797206,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.1, 'e': 0.3063705780533402}",25,5,25.756494533424306,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.1, 'e': 0.30483872516307353}",35,0,-4.078784437104185,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
238,False,"{'a': 0.1, 'e': 0.3033145315372582}",20,9,4.142042189956381,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.1, 'e': 0.3017979588795719}",20,0,23.849682151099607,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.1, 'e': 0.30028896908517405}",20,0,-11.83728471768889,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
241,False,"{'a': 0.1, 'e': 0.2987875242397482}",25,0,-0.44680595777653753,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
242,False,"{'a': 0.1, 'e': 0.29729358661854943}",30,6,-22.41898658449404,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.1, 'e': 0.29580711868545667}",35,18,29.555890983912462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.1, 'e': 0.2943280830920294}",20,8,7.053728017166911,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.1, 'e': 0.29285644267656924}",25,7,-10.450906069733739,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.2913921604631864}",25,2,-66.48919481113636,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
247,False,"{'a': 0.1, 'e': 0.28993519966087045}",20,3,-92.04552535015173,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 2}",1
248,False,"{'a': 0.1, 'e': 0.2884855236625661}",20,14,0.6577846526404363,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.1, 'e': 0.28704309604425327}",25,19,-2.053142528070847,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.1, 'e': 0.285607880564032}",25,5,19.283813972924822,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.1, 'e': 0.28417984116121187}",20,14,12.041709218144321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.1, 'e': 0.2827589419554058}",20,8,-3.9660391481055033,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.1, 'e': 0.28134514724562876}",35,18,16.53136511834336,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.1, 'e': 0.2799384215094006}",20,5,-8.207170117932359,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
255,False,"{'a': 0.1, 'e': 0.27853872940185365}",35,4,-24.484614297281258,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 1}",1
256,False,"{'a': 0.1, 'e': 0.27714603575484437}",25,9,7.779158473591404,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.1, 'e': 0.2757603055760701}",20,5,-6.341857078945308,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.1, 'e': 0.2743815040481898}",20,8,23.67157675776393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.1, 'e': 0.2730095965279488}",30,11,10.010450524759506,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.1, 'e': 0.27164454854530906}",20,6,11.509203283243092,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.1, 'e': 0.2702863258025825}",30,0,-63.75931404726191,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
262,False,"{'a': 0.1, 'e': 0.2689348941735696}",20,2,-21.512605653388537,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.1, 'e': 0.26759021970270175}",30,8,-15.832056613530929,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.1, 'e': 0.2662522686041882}",30,13,14.195413749273131,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.1, 'e': 0.2649210072611673}",20,15,9.245717657567765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.1, 'e': 0.26359640222486147}",25,8,23.481798611401224,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.1, 'e': 0.26227842021373715}",30,22,15.408630377129759,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.2609670281126685}",20,7,-11.69005126348529,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.1, 'e': 0.25966219297210513}",25,11,-20.75897447763774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.1, 'e': 0.2583638820072446}",20,0,-33.09535300631435,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
271,False,"{'a': 0.1, 'e': 0.2570720625972084}",25,5,33.94192827095842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.1, 'e': 0.25578670228422234}",20,1,3.8907565500246433,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
273,False,"{'a': 0.1, 'e': 0.25450776877280124}",35,10,-19.174104071412756,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.1, 'e': 0.2532352299289372}",20,13,6.832764524658505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.1, 'e': 0.2519690537792925}",20,6,-17.954727447641638,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.2507092085103961}",20,0,22.03440006136445,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.1, 'e': 0.2494556624678441}",30,15,-8.797078621509913,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
278,False,"{'a': 0.1, 'e': 0.24820838415550486}",20,9,21.870702040824643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.1, 'e': 0.24696734223472733}",25,0,25.23209848607607,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.1, 'e': 0.2457325055235537}",25,15,-27.62839063026217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.1, 'e': 0.24450384299593592}",20,5,4.563923671782877,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
282,False,"{'a': 0.1, 'e': 0.24328132378095624}",25,11,6.531375721299788,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.1, 'e': 0.24206491716205145}",20,0,-34.2301084827693,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.2408545925762412}",20,2,20.9109810452783,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.1, 'e': 0.23965031961336}",25,17,13.441450353556212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.1, 'e': 0.2384520680152932}",30,15,-26.50582141863702,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
287,False,"{'a': 0.1, 'e': 0.23725980767521673}",30,12,13.865307797518422,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.1, 'e': 0.23607350863684065}",25,14,13.640938215252339,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.1, 'e': 0.23489314109365644}",25,0,-0.02201468211153057,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
290,False,"{'a': 0.1, 'e': 0.23371867538818816}",30,20,5.161759110331148,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.1, 'e': 0.23255008201124722}",30,17,-4.216926002552149,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
292,False,"{'a': 0.1, 'e': 0.231387331601191}",25,7,-27.751158200735283,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.1, 'e': 0.23023039494318503}",25,4,26.856188255267273,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.1, 'e': 0.2290792429684691}",35,6,-65.4919583007027,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 2}",1
295,False,"{'a': 0.1, 'e': 0.22793384675362674}",35,13,-1.4672150070531456,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
296,False,"{'a': 0.1, 'e': 0.22679417751985861}",30,12,21.2162378269774,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.1, 'e': 0.22566020663225933}",20,3,2.6616510555806796,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.1, 'e': 0.22453190559909803}",20,0,33.537162553807285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.1, 'e': 0.22340924607110255}",25,16,11.356018923161551,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.1, 'e': 0.22229219984074702}",20,8,24.421100194470526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.1, 'e': 0.2211807388415433}",30,19,14.454445150915298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.1, 'e': 0.22007483514733558}",20,6,21.517406527528827,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.1, 'e': 0.2189744609715989}",30,8,-8.141087086600406,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
304,False,"{'a': 0.1, 'e': 0.2178795886667409}",25,7,-24.3731360953425,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
305,False,"{'a': 0.1, 'e': 0.2167901907234072}",25,11,16.771363822705677,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.1, 'e': 0.21570623976979014}",25,0,-11.432249175006582,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
307,False,"{'a': 0.1, 'e': 0.21462770857094118}",20,4,25.300728104143392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.1, 'e': 0.21355457002808648}",20,11,20.36708060393746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.1, 'e': 0.21248679717794605}",20,15,10.808084487035357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.1, 'e': 0.21142436319205632}",20,8,19.687354541711738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.1, 'e': 0.21036724137609603}",20,0,14.82378506396645,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
312,False,"{'a': 0.1, 'e': 0.20931540516921554}",25,4,18.798020339086953,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.1, 'e': 0.20826882814336947}",20,9,-30.36761571860718,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
314,False,"{'a': 0.1, 'e': 0.20722748400265262}",20,0,17.956657991774872,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.1, 'e': 0.20619134658263935}",30,11,-40.4534984671171,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
316,False,"{'a': 0.1, 'e': 0.20516038984972615}",25,6,22.052075820334537,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.1, 'e': 0.2041345879004775}",20,0,16.561163847762018,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
318,False,"{'a': 0.1, 'e': 0.2031139149609751}",20,5,-15.410737835115928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.1, 'e': 0.20209834538617025}",30,3,-34.48728398351617,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 1}",1
320,False,"{'a': 0.1, 'e': 0.2010878536592394}",25,14,11.477258330723426,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.1, 'e': 0.2000824143909432}",20,13,13.453625161044844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.1, 'e': 0.19908200231898848}",20,9,3.793234853693095,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.1, 'e': 0.19808659230739353}",20,0,-30.470483304023528,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.19709615934585656}",20,12,14.469883501326876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.19611067854912728}",20,0,24.67831010725407,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.1, 'e': 0.19513012515638165}",20,10,21.75374933758767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.19415447453059972}",20,8,16.680881674433323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.1, 'e': 0.19318370215794672}",25,11,26.43095240540783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.1, 'e': 0.192217783647157}",30,0,-7.172432609587999,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
330,False,"{'a': 0.1, 'e': 0.1912566947289212}",20,14,10.20809961605279,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.1903004112552766}",25,14,15.771270831951211,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.1, 'e': 0.18934890919900021}",20,16,7.660136694125598,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.18840216465300522}",20,0,-28.912349560217404,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
334,False,"{'a': 0.1, 'e': 0.18746015382974018}",20,12,15.989816481527335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.1, 'e': 0.1865228530605915}",25,0,-11.952505157268394,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
336,False,"{'a': 0.1, 'e': 0.18559023879528855}",20,14,0.864962803931173,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.1846622876013121}",20,12,13.77836176916293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.1, 'e': 0.18373897616330553}",20,8,-16.977565397626204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.1, 'e': 0.182820281282489}",25,15,10.301280275930832,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.1, 'e': 0.18190617987607657}",30,12,-14.43869918380007,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
341,False,"{'a': 0.1, 'e': 0.18099664897669618}",25,0,36.324234106726166,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.1, 'e': 0.1800916657318127}",25,8,25.591541641019013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.1, 'e': 0.17919120740315364}",20,13,14.794582451360608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.1, 'e': 0.17829525136613786}",20,9,21.207172736646704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.1, 'e': 0.17740377510930716}",25,17,7.5074727320905525,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.1, 'e': 0.17651675623376062}",20,6,-17.503872951596,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.1, 'e': 0.1756341724525918}",25,17,16.154898374922332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.1, 'e': 0.17475600159032884}",20,13,5.075950473107585,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.17388222158237718}",20,0,-60.964667014661046,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
350,False,"{'a': 0.1, 'e': 0.1730128104744653}",20,13,-39.364875729231414,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.1, 'e': 0.17214774642209296}",35,19,-8.330580200357646,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
352,False,"{'a': 0.1, 'e': 0.1712870076899825}",25,0,5.076660061341769,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
353,False,"{'a': 0.1, 'e': 0.17043057265153258}",20,6,-16.386097760297254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
354,False,"{'a': 0.1, 'e': 0.16957841978827493}",25,11,0.12754335002806805,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.16873052768933355}",25,8,-46.98818876967375,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
356,False,"{'a': 0.1, 'e': 0.1678868750508869}",20,10,16.31799242778638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.1, 'e': 0.16704744067563246}",20,0,15.468270086545882,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.1662122034722543}",20,7,-3.2973362954126104,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.16538114245489302}",25,18,14.263791190856931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.16455423674261854}",20,0,-13.79243702835283,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
361,False,"{'a': 0.1, 'e': 0.16373146555890544}",20,12,13.267139865991311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.16291280823111093}",20,0,12.062146555835414,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
363,False,"{'a': 0.1, 'e': 0.16209824418995536}",20,10,5.400405709220181,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.16128775296900558}",20,9,19.85151726862749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.1, 'e': 0.16048131420416054}",20,8,-21.608459974681473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.1, 'e': 0.15967890763313974}",20,0,30.759754748799235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.1, 'e': 0.15888051309497406}",25,0,-9.745079097524037,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
368,False,"{'a': 0.1, 'e': 0.1580861105294992}",20,8,16.90426007943788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.1, 'e': 0.1572956799768517}",20,0,-41.855870746715254,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
